,0,1,2,3,4,5,6
0,3.0009086132,2.03078770638,0.819786727428,0.005782556262290001,0.021365849088300002,-0.019477366106700002,0.99956525287
1,3.0009086132,2.03078770638,0.819786727428,0.005782556262290001,0.021365849088300002,-0.019477366106700002,0.99956525287
2,3.0009086132,2.03078770638,0.819786727428,0.005782556262290001,0.021365849088300002,-0.019477366106700002,0.99956525287
3,3.0009086132,2.03078770638,0.819786727428,0.005782556262290001,0.021365849088300002,-0.019477366106700002,0.99956525287
4,3.0009086132,2.03078770638,0.819786727428,0.0057825567675500004,0.021365849068400004,-0.0194773679785,0.999565252831
5,3.0009086132,2.03078770638,0.819786727428,0.0057825567675500004,0.021365849068400004,-0.0194773679785,0.999565252831
6,3.0009086132,2.03078770638,0.819786727428,0.0057825567675500004,0.021365849068400004,-0.0194773679785,0.999565252831
7,3.0009086132,2.03078770638,0.819786727428,0.0057825567675500004,0.021365849068400004,-0.0194773679785,0.999565252831
8,3.0009086132,2.03078770638,0.819786727428,0.0057825567675500004,0.021365849068400004,-0.0194773679785,0.999565252831
9,3.0009086132,2.03078770638,0.819786727428,0.0057825567675500004,0.021365849068400004,-0.0194773679785,0.999565252831
10,3.0009086132,2.03078770638,0.819786727428,0.0057825567675500004,0.021365849068400004,-0.0194773679785,0.999565252831
11,3.0009086132,2.03078770638,0.819786727428,0.0057825571136199995,0.021365849091699998,-0.019477362403,0.9995652529369999
12,3.0009086132,2.03078770638,0.819786727428,0.005782557073819999,0.0213658491024,-0.0194773605411,0.999565252974
13,3.0009086132,2.03078770638,0.819786727428,0.005782556262290001,0.021365849088300002,-0.019477366106700002,0.99956525287
14,3.0009086132,2.03078770638,0.819786727428,0.00578255646128,0.0213658490344,-0.0194773754159,0.9995652526890001
15,3.0009086132,2.03078770638,0.819786727428,0.005782557471789999,0.0213658489947,-0.0194773791595,0.9995652526109999
16,3.0009086132,2.03078770638,0.819786727428,0.005782557471789999,0.0213658489947,-0.0194773791595,0.9995652526109999
17,3.0009086132,2.03078770638,0.819786727428,0.00578255751159,0.021365848984,-0.0194773810213,0.999565252575
18,3.0009086132,2.03078770638,0.819786727428,0.00578255751159,0.021365848984,-0.0194773810213,0.999565252575
19,3.0009086132,2.03078770638,0.819786727428,0.00578255751159,0.021365848984,-0.0194773810213,0.999565252575
20,3.0009086132,2.03078770638,0.819786727428,0.005782557471789999,0.0213658489947,-0.0194773791595,0.9995652526109999
21,3.0009086132,2.03078770638,0.819786727428,0.005782557471789999,0.0213658489947,-0.0194773791595,0.9995652526109999
22,3.0009086132,2.03078770638,0.819786727428,0.00578255751159,0.021365848984,-0.0194773810213,0.999565252575
23,3.0009086132,2.03078770638,0.819786727428,0.005782556938840001,0.021365848905199998,-0.0194773977579,0.999565252253
24,3.0009086132,2.03078770638,0.819786727428,0.00578255794935,0.021365848865499998,-0.0194774015015,0.999565252175
25,3.0009086132,2.03078770638,0.819786727428,0.005782556938840001,0.021365848905199998,-0.0194773977579,0.999565252253
26,3.0009086132,2.03078770638,0.819786727428,0.005782556938840001,0.021365848905199998,-0.0194773977579,0.999565252253
27,3.0016531944300002,2.03075885773,0.819769322872,0.00579731742596,0.0221325069639,-0.0194811873989,0.9995484113259999
28,3.0009086132,2.03078770638,0.819786727428,0.0057825577901699995,0.021365848908599997,-0.0194773940542,0.9995652523209999
29,3.0009086132,2.03078770638,0.819786727428,0.00578255802895,0.021365848843900002,-0.0194774052252,0.999565252103
30,3.0009086132,2.03078770638,0.819786727428,0.00578255802895,0.021365848843900002,-0.0194774052252,0.999565252103
31,3.0009086132,2.03078770638,0.819786727428,0.00578255806875,0.021365848833200002,-0.019477407087,0.999565252067
32,3.0009086132,2.03078770638,0.819786727428,0.00578255806875,0.021365848833200002,-0.019477407087,0.999565252067
33,3.0009086132,2.03078770638,0.819786727428,0.00578255802895,0.021365848843900002,-0.0194774052252,0.999565252103
34,3.0009086132,2.03078770638,0.819786727428,0.0057825579891499996,0.0213658488547,-0.0194774033633,0.999565252139
35,3.0009086132,2.03078770638,0.819786727428,0.00578255782996,0.021365848897799997,-0.019477395916,0.9995652522840001
36,3.0009086132,2.03078770638,0.819786727428,0.00578255782996,0.021365848897799997,-0.019477395916,0.9995652522840001
37,3.0009086132,2.03078770638,0.819786727428,0.0057825577901699995,0.021365848908599997,-0.0194773940542,0.9995652523209999
38,3.0009086132,2.03078770638,0.819786727428,0.0057825577901699995,0.021365848908599997,-0.0194773940542,0.9995652523209999
39,3.0009086132,2.03078770638,0.819786727428,0.0057825577901699995,0.021365848908599997,-0.0194773940542,0.9995652523209999
40,3.0009086132,2.03078770638,0.819786727428,0.0057825577901699995,0.021365848908599997,-0.0194773940542,0.9995652523209999
